no	store	title	explanation	price	view	deliveryfee	category	category_sub	category_detail	state
79	3	랑방 14fw 패딩셔츠 46	지드래곤이 자주 입기로 유명한 랑방 14fw 패딩셔츠입니다 씨가 말라서 구하기 힘든 제품입니다 정가 138만원이고 비싸게 주고 사서 아껴 입었고 연식대비 상태 진짜 좋습니다 문의주세요 50->35	350000	672	1	2	26	162	2
80	12	LVC 리바이스 데님 셔츠 청남방 Levis 오렌지탭 미국 usa	made in usa 미국 생산 새상품 S 사이즈 정품 국내 95-100 사이 실측가슴단면53cm어깨44.3카라제외길이75cm 2종류 이며 색감 다릅니다. 순서대로 1번 좀더 짙은 2번 입니다. 배송비3500원 일반이체만 받아요. 상점물품 더보시고 묶음배송 받으세요.	90000	2830	0	2	26	163	1
81	63	스톤아일랜드 나일론 오버셔츠s	정품이고 덧감도 있는모델이라 일반 오버셔츠보다 보온성좋습니다.셔츠라기보다 자켓정도. s사이즈이고 95-100입으시면 잘맞습니다 사용감정도 있을수있지만 하자나 큰오염없이 깨끗합니다 저렴히 판매하니 네고사절	295000	18	0	2	26	164	2
82	36	떠그클럽 레더팬츠 바지 1사이즈	번장에서 1회착용 40주고 구매후 입어보고 저랑 안맞아서 바로판매합니다 구매문의만받습니다 네고 x 쿨거택포	370000	347	0	2	27	165	1
83	82	회색 슬랙스	그레이 색상 슬랙스입니다. 착용은 얼마 없어 헤짐,오염 전혀없습니다~ 총장 : 92 밑단 : 15 허리단면 : 44 허리 31-32인치 입으시는 분은 맞을 듯 합니다~	5000	296	1	2	27	166	1
84	39	언더마이카 리전 테이핑 팬츠 블랙 와인 1사이즈 정가 판매	언더마이카 리전 테이핑 팬츠 블랙 와인 색상 1사이즈 미시착 새상품 팝니다 직거래 택배거래 가능합니다 정가 이하 판매합니다	180000	112	0	2	27	167	1
85	84	코히어런스 Alan Selvedge Yatch Canvas D.Blue	구매시기 21년도 도산공원 랜덤워크에서 구매 L사이즈 * 기장 105로 수선됨	290000	240	0	2	27	169	1
86	48	토피 와이드 데님팬츠 판매합니다!	무신사에서 구매했고 딱두번입었는데 손이잘안가게되어판매합니다ㅜ 와이드핏 청바지이고 살짝세미와이드느낌도 납니다! 연락주세요!	20000	61	1	2	28	170	2
87	12	디스퀘어드2 진청 스키니진 50사이즈	구입후에 시착 실착이 없는 제품입니다. 입는 스타일이 다른 제품과 틀립니다. 4번째 사진 밑단이 박음질 안된 상태로 원래 나오는 제품이며 마지막 사진처럼 입는 제품입니다. 간혹 품번 검색하시고 가격대가? 이렇게 낮어라고 생각하시는 분들 많은데 남은 재고 정리 사이즈 오버사이즈나 작은 사이즈를 정리하는 가격입니다. 이 제품 필웨이에서 30대 중반에 구입후에 입지를 않는 제품입니다. 핏이 정말 예쁜 제품이며 허벅지 두꺼운분도 날씬하게 보이는 제품입니다. 허리단면 44-45 총장 96-97 밑단 15정도 허벅지 25-26정도입니다.	150000	23	1	2	28	171	1
88	74	1) omo service 부츠컷 데님	omo service 부츠컷 데님 1사이즈 입니다. 상태는 사진과 같으며 밑단 헤짐, 쓸림 있습니다. 공홈에 품절이며 재입고 일정 없다고 인스타에 공지했습니다.	50000	59	1	2	28	172	1
89	44	리바이스550 데님 팬츠 (36)	스케이터들이 즐겨입는 팬츠 리바이스550입니다. 워싱의 중청과 여유있는 총장을 지닌 녀석입니다. 550 배기핏 실루엣은 사랑입니다😎 2004 / Made in Lesotho 표기(체감): 36“ (36“) 실측: 밑단22 총장116	65000	54	0	2	28	173	3
90	64	plac 진	사이즈 m 30	70000	153	1	2	28	174	2
91	17	폴로랄프로렌 반바지	폴로랄프로렌 반바지 입니다 뒤에 로고가 포인트 입니다 라지 입니다 새제품 구매후 1회 착용하였습니다 옷장 정리중입니다 국내매장구매	60000	13	1	2	29	175	1
92	78	풀카운트 1101/웨어하우스LVC코모리오라리시오타	풀카운트 1101 31/32 제품 입니다 실측은 모드맨 홈페이지에서 확인 부탁드립니다 3회미만 착용이고 사이즈 미스로 판매합니다 수선 일체하지 않은 제품입니다	250000	172	1	2	29	177	3
93	37	나이키 JDI 도트 우븐 쇼츠 M사이즈	나이키 JDI 도트 우븐쇼츠 M사이즈 피팅만해본 새상품입니다 쿨거시 택포 드립니다	35000	7	1	2	29	176	2
94	55	DSQUARED2 디스퀘어드46 (33)	정품 여부 ; 상태 9/10 택 46 실측 허리 33 총길이 95 밑위25 허벅지25 밑단 17 실측을 보고 판단해 주세요 저렴히 올립니다	55000	27	0	2	29	178	2
95	78	아더에러 글로우 가디건	A1 사이즈 새상품입니다.	299000	200	1	2	32		3
96	51	몽클레어 니트패딩	몽클레어 니트 패딩 몇달전에 지인한테 받았어요 네번정도 입었습니다 팔 니트쪽에 먼지 같은거 살짝 붙은거 빼고 깨끗해요 M사이즈 검은색 140짜리 50에 팔아요 정품 단품	500000	81	0	2	33		1
97	86	리얼맥코이 B-6	리얼 맥코이사의 B-6무스탕 입니다 기존 두껍고 불편한 B-3 를 개량한 버전입니다 40사이즈로, 100-105 입는 저는 반팔입고 저스트-넉넉 사이 어딘가 느낌으로 잘 맞습니다 어깨50 가슴 51(뒷면 액션플리츠 펼치면 실제 57-60) 총장 65 실측은 아마추어 실측이라 차이가 있을 수 있습니다 쿨거래시 합리적 수준의 네고 가능합니다	1350000	212	1	2	34	185	1
98	5	[판매]stu 에스티유 멀티 포켓 코듀로이 자켓[L]100-105	Plp샵에서 구매한 stu자켓입니다. 평소 stu블레이저,코트류 모두 m을 입지만 이제품은 L이 맞습니다. M,L모두 시착해본 결과 M이 완전 정핏100이라면, L은 100-105 모델의 오버핏 실루엣으로 평소 100-105를 입으시는 분들은 L을 구매하시는것을 추천드립니다. 판매자175/73인데 이제품은 m이 아닌 L이 맞습니다. 작게나온편입니다. 브로치 모두 포함(실사의 레드,그린 브로치)이며 백부분 포켓 부분에 브로치 자국이 남아있습니다. 이점 감안하여 싸게 판매합니다. 텍 미제거이며 착용횟수는 없는 새상품으로 보시면 좋을것같습니다. 번개페이 구매시:(가격변경됩니다)27 다음날 착불배송 계좌구매시:25운포 당일 우체국배송 다시한번 말씀드리지만, 브로치 모두 포함(실사진의 그린,레드 브로치) 계좌구매시25운포이며, <프로치 따로구매 문의x> 뒷포켓부분에 브로치 자국이 있습니다. 실착은 없으며 이점 감안하여 구매 부탁드립니다.	250000	103	0	2	34	186	3
99	47	반츠 아브라함문 그레이 헤링본 자켓	반츠의 건클럽 자켓과 함께 매년 출시되고 매번 빠르게 품절되는 아브라함문 그레이 헤링본 울 100% 자켓입니다. 40만원대 이상 가격으로 구입하여 조심히 몇번 입지않아 민트급 상태 유지중입니다. 48사이즈로 어떠한 수선 진행한 것 없으며, 이염, 손상 등 전혀 없습니다. 그레이 헤링본 자켓은 어떠한 스타일에도 다 잘어울리는 기본 아이템 중 하나입니다. 아브라함 문의 울 100% 원단으로 헤링본 자켓 고유의 고급스러움을 드러내 줍니다. 옷장에 옷들이 너무 많아 쿨거로 택포 2만 저렴한 가격에 정리합니다. 감사합니다.	200000	67	0	2	34	187	2
100	52	!!나이키 빈티지 전문샵!! 폴로아디다스버버리마제스틱스톤노스페이스타미뉴발	💫안녕하세요 나이키90s전문상점 입니다💫 당신의 이번 겨울 아우터 책임 집니다! ☻️매일 매일 7시~9시 업로드 합니당☻️ ☻️세계 빈티지 아디다스 나이키 노페 폴로 슈프림 스톤 등등 세계 각지에서 볼 수 없는 제품들로 선사합니다☻️ 💜홍보물 게시물 이오니 상점 클릭 둘러 보시고 문의 주시면 감사하겟습니다💜 😶‍🌫️상점 팔로우 후 알림설정 하시면 더 많은 이쁜 제품들 보실 수 있어요 매일 😶‍🌫️팔로우 시 택배비 무료 등 좋은 혜택들 드립니당 5+1행사중 💗모두 들 즐거운 2023년 되세요 행복하시구 건강하세요💗	1000	729	1	2	34	188	1
101	6	프리마로프트 레벨7 파카	프리마로프트 레벨7 판매 합니다 얼룩이 있어서 저렴하게 판매 합니다 그외 상태 좋습니다 빈티지한 느낌으로 입어주면 너무 멋집니다 사이즈는 라지롱 입니다	150000	510	1	2	34	189	1
102	75	캐피탈 4싸이즈	캐피탈 4싸이즈 중고상품 직거래가능 네고문의주지마세요	1000000	378	1	2	34	190	3
103	74	톰브라운/ 하이암홀 다크그레이 수트 셋업/ 3사이즈	1. 브랜드 : 톰브라운 2. 상품명 : 하이암홀 다크그레이 수트 셋업 3사이즈 3. 구매 연도 : 2022년 9월 4. 구매 장소 : 편집샵 5. 구성품 : 자켓, 하의, 넥타이 6. 제품 상태 : 거의 새상품 ​ 거의 새상품입니다. 직거래 왕십리, 한양대 입니다. 연락주세요. 스트랩달려있고 제냐인수 후 택 바뀐 신상입니다. 정말 싸게 올립니다.	1700000	36	1	2	35	194	2
104	8	[44R] 폴로 이태리 하운드투스 자켓 건클럽 스포츠코트 랄프로렌	브랜드 : 폴로 랄프로렌 판매가 : 25 사이즈 : 44R 어깨 49 가슴 59 팔기장 64 총기장 79 폴로 랄프로렌사의 이태리 하운드투스 자켓입니다. 이태리 꼬르넬리아니에서 제작되었으며, 버진 울 100 소재로 포근한 느낌을 줍니다. 매력적인 하운드투스 패턴은 오랜 시간 큰 인기를 누리고 있습니다. ***-****-****	250000	48	0	2	35	191	3
105	44	닥스	● 사이즈 : M ● 가슴둘레 단면(cm) : 52 ● 팔길이(cm) : 59 ● 총장(cm) : 71 ● 소재 : 캐시미어 레이온 견 ● 시즌 : 가을 겨울 남자분 작으신분에게 맞으실듯요 ■ 제 상점은 깨끗한 상품 저렴히 판매합니다 ■ 착불 택배비 3500원이구요 제주도 추가금액잇어요 ■ 제 상점 팔로우 하셔서 새로운 상품을 먼저 만나보셔요	50000	9	1	2	35	195	3
106	7	RRL 리넨 블랜드 해링본 수트 상의(42sz)하의(34sz)	RRL 리넨 블랜드 헤링본 셋업 판매합니다. 키 172, 몸무게 78kg에 맞게 수선 되어 있습니다. 19년도 미국에서 구매하여 가족행사 때 몇 일 입고나서 드라이 클리닝 후 계속 보관만 했습니다. 부드럽지만 힘있는 원단과 탄탄한 만듦새와 호화로운 부자재등 딱 RRL 스러운 셋업입니다만 너무 입을 일이 없어 내놓습니다. 상의 실측 어깨 46, 팔 61, 총장 78, 가슴단면 56 하의 실측 허리 44, 총장 98, 밑단 22, 밑아래 70, 밑단 카브라(턴업 4cm) 직거래는 6호선 합정/증산역 선호합니다.	700000	74	1	2	35	193	1
107	34	미치고런던 남자정장바지(33)	미찌꼬런던 남자정장바지 사이즈 33(허리반품43)기장 99 새바지이고 허리사이즈 조절이 가능해 배 나오신분들도 입으실수 있습니다	16000	6	0	2	35	196	1
108	10	포터리 니트 베스트(2)	포터리 니트베스트입니다 현재 사이즈 품절이고 상태 매우 좋습니다 택과 포장지도 있으나 현재 본가로 내려와 같이 동봉해 드리긴 어려울것같습니다 필요하시면 나중에 따로 드릴 수 있습니다	280000	106	1	2	37	197	2
109	72	M7672 타미진 남성100사이즈 네이비 브이네 꽈배기 니트 조끼	﻿M7672 타미진 네이비 브이넥 꽈배기 조끼 사이즈100 실측사이즈 어깨 47 가슴 55 팔 - 총장 70CM *실측사이즈 꼭 확인부탁드립니다. 가지고 계신옷과 비교후 구매부탁드립니다* 깔끔한 스타일의 네이비 브이넥 꽈배기 니트 조끼로 관리가 잘되어있어 깨끗한 상태입니다	27000	12	1	2	37	198	1
110	11	Filson 필슨 왁스드 테크 페브릭 베스트 / 더블알엘 엔가나이젤카본	Filson 필슨 초경량 왁스드 테크 페브릭 베스트 국내에서 구할 수 없는 미국 현지 제품 구입 Made in USA 올리브 카키 그린의 가볍게 왁스 처리된 테크 소재와 면의 혼방으로 방풍 발수의 매우 가벼운 초경량 베스트이며 봄 가을 뿐 아니라 여름에도 사용 가능한 두께에 튼튼한 황동 브론즈 똑딱이 스냅버튼 필슨의 넘사벽 품질을 아시는 분이 사시면 그 진가를 느끼실 수 있을 평생 입을 수 있는 아이템 미국 현지 구입으로 표기사이즈 XS이나 실사이즈 M 정도 (국내 100) 실측 겨드랑이 사이 품 49cm 미사용 미착용 상태로 백화점 정가 약 50 만원대 - 쇼핑/수집을 과하게 즐겼고 이제는 너무 많아서 정리해요 - 미사용 상태 아이템이 많아요. - 아직도 올리지 못한게 많아요. 단골 모아보기 설정 해주세요 - 한정판이나 희귀 아이템이 나오면 득탬하세요 :) 해외 생활 하면서 직접 구매 했어요 - 비대면 택배 거래 선호합니다 - 에어드레서, 고급 수입 탈취/유연제 처리, 개별 포장을 해서 받으실때 기분 좋게 드리겠습니다 :) - 비매너, 답변 후 무시, 찔러보기, 가격 제안은 정말 죄송하지만 차단하겠습니다 :( - 서로 기분 좋은 즐거운 거래가 되길 바래요 :) 워크웨어 톰브라운 펜디 키츠네 꼼데가르송 루이비통 톰포드 구찌 프라다 드레익스 랄프로렌 폴로 브룩스브라더스 산드로 바버 더블알엘 엔가 아메카지 보테가베네타 프레피 톰포드 생로랑 센린느 등의 스타일과 매칭 아이템	230000	163	0	2	37	199	1
111	84	나이키 빅스우시 패딩조끼	나이키 빅스우시 패딩조끼⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀ price : 5.5 condition : 10/9 size : XL ⠀ 총장 : 71 가슴 : 60 ⠀ 어깨 : 팔길이 : ⠀ -상태는 좋은편이구요 -하자,오염은 없습니다 ⠀ 구매전 필독사항⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ -모든 상품은 세탁 및 스팀이된 깨끗한 상태로발송됩니다. ⠀ ⠀ -모든 상품은 실측기준으로 사이즈가 기재됩니다 (+-1cm정도 차이는 날 수 있습니다) ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ -빈티지 특성상 교환 및 환불은 불가합니다 (신중한구매 부탁드립니다!) ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ -팔로우시 1000원 할인됩니다. ⠀ -1개구매시 1천원/ 2개구매시 3천원/ 3개구매시 5천원 할인됩니다.(팔로우 중복할인 가능합니다.) ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀ -모든상품은 택배비 미포함 및 선입금 순입니다👍 ⠀⠀⠀⠀⠀	55000	97	1	2	37	200	3
112	54	블라인드파일즈 IN THE WIND VEST 베스트 올리브 2	재발매 버젼입니다 1회착	400000	126	0	2	37	202	1
113	61	나이키 풀오버 아노락 반집업 웜업 톱	* 사이즈 M 어깨: cm 가슴: 57cm 소매길이: 72cm 총길이: 64cm *총길이 실측 네크라인 스티치부터 총장 끝 길이입니다.* *사이트내 판매하는 모든 상품 정품입니다.* * 브랜드 NIKE *소재 폴리	30000	62	1	2	38	203	3
114	1	나이키 트레이닝바지 허리둘레90	가슴반품(cm) : 총기장(cm) : 91 실측은 약간의 오차가 존재합니다! 상태좋은물건 싸게드립니다 시세보다 아주 저렴하게 판매 중 에눌가능함 여러개 구매시 도매가 도매문의 하루 50개 업데이트합니다 단골등록 팔로우해주세요 감사합니다	19000	69	1	2	38	204	3
115	68	나이키 nrg 솔로스우시 스웻 셋업	상의 해외 L 하의 아시아(w) M 크림구매제품이고 잘 안입게되어서 판매합니다 셋업 묶어서 판매해요 택포가격입니다	144000	64	0	2	38	205	2
116	51	코오롱스포츠 점프수트 스키복 보드복 M 95 (22123113)	* 실제 색상은 전체샷과 가장 가까우니 참고 바랍니다. ​ 표기사이즈 : M 95 (가슴 63 어깨 48 팔기장 62 허리 52 허벅지 34 밑단 24 총기장 156) 배송비 3,000원 별도 (제주/도서산간 + 5,000) 2개 이상 구매시 무료배송해드립니다. ❗빈티지 특성상 사진에 표기되지 않은 미세한 이염 및 스크레치, 사용감이 있을 수 있습니다. 신중히 결정하시고 구매 해 주세요.❗ ✔위 사이즈는 단면사이즈이며 치수는 측정방법과 위치에 따라 1~3cm 정도 오차가 있을 수 있고, 이로인한 환불은 불가합니다. ✔모니터의 해상도와 밝기에 따라 실제 제품의 색상과 차이가 있을 수 있습니다. ​ ✔환불은 영업일 기준 3일 이내 가능하며 단순 변심, 사이즈 착오로 인한 환불은 불가합니다.	150000	55	1	2	38	206	2
